Customer_Id,Signup_Date,Country,Industry,Company_Size,Segment
CUST_2455,2025-05-19,Canada,Unknown,201-500,ENT
CUST_2456,2025-07-05,USA,Healthcare,201-500,SMB
CUST_2457,2025-09-19,UK,Finance,11-50,ENT
CUST_2458,2025-08-03,Unknown,Finance,51-200,ENT
 CUST_2459 ,2025-10-14,USA,Unknown,unknown,ENT
CUST_2460,2025-02-07,USA,Finance,201-500,MID
CUST_2461,2025-06-18,Canada,SaaS,201-500,ENT
CUST_2462,2025-09-29,Unknown,Finance,201-500,ENT
CUST_2463,2025-10-17,UK,SaaS,11-50,MID
CUST_2464,2025-04-10,USA,Unknown,201-500,ENT
CUST_2465,2025-05-17,USA,Finance,1-10,MID
CUST_2466,2025-08-08,UK,E-commerce,1-10,ENT
CUST_2467,2025-03-10,Canada,Unknown,500+,MID
CUST_2468,2025-11-07,USA,Finance,201-500,ENT
CUST_2469,2025-11-09,Unknown,SaaS,1-10,MID
CUST_2470,2025-07-09,USA,Finance,11-50,SMB
 CUST_2471 ,2025-08-13,Canada,E-commerce,1-10,MID
CUST_2472,2025-04-27,USA,Logistics,unknown,SMB
CUST_2473,2025-01-16,Unknown,Unknown,1-10,ENT
CUST_2474,2025-08-10,Canada,Finance,1-10,SMB
 CUST_2475 ,2025-09-28,Canada,Unknown,51-200,MID
CUST_2476,2025-12-29,USA,SaaS,1-10,MID
CUST_2477,2025-02-25,Canada,Unknown,unknown,SMB
CUST_2478,2025-01-04,USA,Finance,1-10,ENT
CUST_2479,2025-12-24,UK,Logistics,unknown,SMB
CUST_2480,2025-04-27,USA,Unknown,1-10,ENT
CUST_2481,2025-03-22,USA,SaaS,500+,ENT
CUST_2482,2025-10-06,USA,SaaS,11-50,SMB
CUST_2483,2025-03-29,UK,Healthcare,unknown,MID
CUST_2484,2025-02-05,Unknown,Logistics,51-200,SMB
CUST_2485,2025-07-11,Canada,SaaS,11-50,MID
CUST_2486,2025-02-24,UK,Unknown,500+,SMB
CUST_2487,2025-06-25,UK,Logistics,500+,SMB
CUST_2488,2025-12-18,Canada,SaaS,500+,MID
CUST_2489,2025-10-20,USA,SaaS,11-50,ENT
CUST_2490,2025-08-28,Canada,Finance,500+,MID
CUST_2491,2025-01-02,UK,Finance,unknown,MID
CUST_2492,2025-07-30,UK,SaaS,201-500,MID
 CUST_2493 ,2025-03-14,UK,Healthcare,201-500,ENT
CUST_2494,2025-04-15,Unknown,Unknown,1-10,ENT
CUST_2495,2025-03-31,UK,Healthcare,1-10,MID
CUST_2496,2025-05-20,USA,SaaS,11-50,ENT
 CUST_2497 ,2025-07-06,UK,E-commerce,201-500,MID
CUST_2498,2025-04-07,Unknown,Logistics,unknown,MID
CUST_2499,2025-02-12,USA,Logistics,1-10,MID
CUST_2500,2025-07-24,UK,Finance,500+,MID
CUST_2501,2025-11-23,UK,Unknown,unknown,MID
 CUST_2502 ,2025-07-29,Canada,Logistics,unknown,MID
CUST_2503,2025-01-11,UK,Finance,51-200,SMB
CUST_2504,2025-08-05,Canada,SaaS,unknown,MID
CUST_2505,2025-09-12,USA,Logistics,1-10,ENT
CUST_2506,2025-12-14,Canada,E-commerce,201-500,ENT
CUST_2507,2025-07-13,Unknown,Healthcare,unknown,MID
CUST_2508,2025-05-14,Canada,SaaS,1-10,SMB
CUST_2509,2025-11-30,USA,Healthcare,500+,MID
CUST_2510,2025-08-08,USA,Unknown,51-200,ENT
 CUST_2511 ,2025-02-20,USA,Unknown,51-200,ENT
CUST_2512,2025-03-28,Unknown,Logistics,1-10,MID
CUST_2513,2025-07-05,Unknown,E-commerce,500+,MID
CUST_2514,2025-10-08,Canada,Unknown,1-10,MID
CUST_2515,2025-05-03,Unknown,Unknown,51-200,MID
CUST_2516,2025-09-22,Canada,E-commerce,1-10,ENT
CUST_2517,2025-11-19,UK,Unknown,500+,SMB
CUST_2518,2025-02-08,Canada,E-commerce,1-10,ENT
CUST_2519,2025-03-29,Unknown,Logistics,51-200,SMB
 CUST_2520 ,2025-05-09,USA,SaaS,51-200,ENT
CUST_2521,2025-09-13,Unknown,E-commerce,51-200,ENT
CUST_2522,2025-04-26,UK,E-commerce,unknown,MID
 CUST_2523 ,2025-10-29,UK,Healthcare,1-10,SMB
CUST_2524,2025-11-24,Unknown,Healthcare,11-50,ENT
 CUST_2525 ,2025-05-31,Canada,E-commerce,51-200,SMB
CUST_2526,2025-09-24,USA,E-commerce,201-500,MID
CUST_2527,2025-11-23,Canada,Unknown,51-200,MID
CUST_2528,2025-10-29,USA,Finance,1-10,MID
CUST_2529,2025-02-23,USA,Logistics,11-50,ENT
CUST_2530,2025-07-29,Unknown,Healthcare,11-50,MID
CUST_2531,2025-03-26,Unknown,SaaS,51-200,SMB
CUST_2532,2025-03-08,UK,Healthcare,51-200,SMB
CUST_2533,2025-08-23,UK,E-commerce,unknown,ENT
CUST_2534,2025-02-23,Canada,E-commerce,201-500,ENT
CUST_2535,2025-12-30,Unknown,Finance,51-200,MID
CUST_2536,2025-01-29,UK,Finance,11-50,MID
CUST_2537,2025-10-30,Unknown,E-commerce,201-500,SMB
CUST_2538,2025-06-30,Unknown,SaaS,51-200,SMB
CUST_2539,2025-01-04,USA,Logistics,201-500,MID
CUST_2540,2025-05-21,USA,SaaS,11-50,SMB
CUST_2541,2025-04-09,UK,Healthcare,51-200,ENT
CUST_2542,2025-08-02,Unknown,Healthcare,500+,SMB
CUST_2543,2025-04-07,Canada,E-commerce,51-200,MID
 CUST_2544 ,2025-04-23,Canada,Logistics,201-500,MID
CUST_2545,2025-08-14,Unknown,Finance,11-50,MID
CUST_2546,2025-06-11,USA,Finance,unknown,ENT
CUST_2547,2025-10-06,USA,E-commerce,51-200,SMB
 CUST_2548 ,2025-01-22,Canada,Healthcare,201-500,ENT
CUST_2549,2025-12-17,Canada,Logistics,11-50,MID
CUST_2550,2025-02-18,USA,Healthcare,201-500,SMB
 CUST_2551 ,2025-05-06,Canada,Healthcare,500+,MID
CUST_2552,2025-03-01,UK,E-commerce,1-10,MID
CUST_2553,2025-02-01,Unknown,Healthcare,1-10,SMB
CUST_2554,2025-05-21,USA,E-commerce,1-10,MID
CUST_2555,2025-06-27,Canada,SaaS,51-200,MID
CUST_2556,2025-09-25,USA,Healthcare,51-200,ENT
CUST_2557,2025-07-16,UK,Finance,11-50,SMB
CUST_2558,2025-12-11,Canada,SaaS,500+,SMB
CUST_2559,2025-08-04,Unknown,Healthcare,11-50,SMB
CUST_2560,2025-07-11,UK,Healthcare,1-10,MID
CUST_2561,2025-03-20,USA,Unknown,201-500,SMB
CUST_2562,2025-09-03,USA,Healthcare,201-500,MID
CUST_2563,2025-06-05,Canada,SaaS,500+,SMB
CUST_2564,2025-06-28,UK,E-commerce,51-200,MID
CUST_2565,2025-07-20,USA,Logistics,500+,MID
CUST_2566,2025-02-06,Canada,Logistics,unknown,SMB
CUST_2567,2025-03-21,USA,Logistics,500+,SMB
CUST_2568,2025-03-23,UK,Unknown,201-500,SMB
CUST_2569,2025-05-11,Unknown,E-commerce,11-50,SMB
CUST_2570,2025-08-14,Unknown,SaaS,11-50,MID
CUST_2571,2025-09-24,Canada,E-commerce,500+,MID
 CUST_2572 ,2025-11-26,USA,Unknown,unknown,ENT
CUST_2573,2025-05-07,Unknown,E-commerce,1-10,SMB
CUST_2574,2025-07-09,Unknown,Unknown,11-50,MID
CUST_2575,2025-10-22,UK,E-commerce,1-10,ENT
CUST_2576,2025-06-07,UK,Finance,500+,SMB
CUST_2577,2025-07-28,Unknown,E-commerce,11-50,MID
CUST_2578,2025-06-04,USA,E-commerce,51-200,MID
CUST_2579,2025-10-22,Unknown,SaaS,11-50,MID
CUST_2580,2025-05-31,USA,SaaS,11-50,SMB
 CUST_2581 ,2025-07-30,USA,E-commerce,11-50,MID
CUST_2582,2025-11-01,USA,Healthcare,51-200,SMB
CUST_2583,2025-12-12,USA,Finance,201-500,ENT
CUST_2584,2025-06-13,Canada,E-commerce,unknown,MID
CUST_2585,2025-04-30,USA,E-commerce,1-10,MID
CUST_2586,2025-08-10,USA,Logistics,500+,ENT
CUST_2587,2025-10-08,UK,Logistics,11-50,SMB
CUST_2588,2025-05-21,USA,E-commerce,201-500,SMB
CUST_2589,2025-03-17,UK,Finance,201-500,MID
CUST_2590,2025-08-02,Canada,Finance,1-10,MID
CUST_2591,2025-03-14,Unknown,E-commerce,51-200,MID
CUST_2592,2025-10-04,Unknown,Logistics,11-50,MID
CUST_2593,2025-07-05,USA,E-commerce,unknown,MID
CUST_2594,2025-11-13,USA,Healthcare,51-200,SMB
CUST_2595,2025-08-14,Canada,Unknown,500+,MID
CUST_2596,2025-04-21,Canada,Finance,11-50,MID
CUST_2597,2025-01-10,UK,E-commerce,51-200,MID
CUST_2598,2025-05-10,UK,Finance,51-200,MID
CUST_2599,2025-01-25,UK,Healthcare,unknown,SMB
CUST_2600,2025-08-29,UK,E-commerce,unknown,MID
CUST_2601,2025-08-20,UK,Finance,51-200,MID
CUST_2602,2025-04-08,Unknown,Finance,1-10,ENT
CUST_2603,2025-10-19,UK,Healthcare,1-10,MID
CUST_2604,2025-11-17,USA,SaaS,51-200,SMB
CUST_2605,2025-04-15,UK,Logistics,1-10,MID
CUST_2606,2025-04-22,USA,E-commerce,unknown,ENT
CUST_2607,2025-07-24,Unknown,Logistics,unknown,MID
CUST_2608,2025-03-19,UK,Unknown,unknown,SMB
CUST_2609,2025-02-25,Canada,E-commerce,51-200,SMB
CUST_2610,2025-07-25,Unknown,Unknown,11-50,MID
CUST_2611,2025-07-30,Canada,Unknown,unknown,MID
CUST_2612,2025-03-03,Unknown,SaaS,201-500,SMB
CUST_2613,2025-11-19,USA,Finance,1-10,SMB
 CUST_2614 ,2025-07-27,USA,E-commerce,201-500,SMB
CUST_2615,2025-06-25,Unknown,Healthcare,201-500,MID
CUST_2616,2025-12-02,Canada,E-commerce,500+,MID
 CUST_2617 ,2025-05-23,Canada,Logistics,unknown,MID
CUST_2618,2025-08-19,USA,E-commerce,51-200,ENT
CUST_2619,2025-07-30,USA,Logistics,500+,ENT
CUST_2620,2025-09-19,USA,Logistics,500+,SMB
CUST_2621,2025-06-28,Unknown,Logistics,unknown,MID
CUST_2622,2025-09-03,Canada,Healthcare,11-50,MID
CUST_2623,2025-09-03,USA,Finance,51-200,MID
CUST_2624,2025-07-15,Unknown,SaaS,unknown,ENT
CUST_2625,2025-02-23,USA,E-commerce,500+,SMB
CUST_2626,2025-09-14,Canada,SaaS,1-10,MID
CUST_2627,2025-09-05,Unknown,SaaS,51-200,SMB
CUST_2628,2025-05-05,Canada,Healthcare,1-10,ENT
CUST_2629,2025-06-04,Unknown,E-commerce,11-50,ENT
CUST_2630,2025-05-23,Canada,Healthcare,51-200,SMB
CUST_2631,2025-11-28,USA,SaaS,201-500,SMB
CUST_2632,2025-12-13,Unknown,E-commerce,1-10,ENT
CUST_2633,2025-06-08,Canada,Finance,51-200,ENT
CUST_2634,2025-10-28,Unknown,Unknown,500+,SMB
CUST_2635,2025-05-25,USA,E-commerce,unknown,SMB
CUST_2636,2025-06-16,USA,Finance,unknown,MID
CUST_2637,2025-11-21,USA,E-commerce,500+,ENT
CUST_2638,2025-05-14,UK,SaaS,unknown,MID
CUST_2639,2025-08-15,USA,Logistics,unknown,ENT
CUST_2640,2025-11-03,UK,Unknown,51-200,SMB
CUST_2641,2025-04-06,Canada,Finance,unknown,MID
CUST_2642,2025-06-18,Canada,Finance,500+,MID
CUST_2643,2025-04-11,USA,SaaS,11-50,MID
CUST_2644,2025-08-08,USA,E-commerce,11-50,SMB
CUST_2645,2025-05-03,Unknown,Healthcare,500+,ENT
CUST_2646,2025-06-03,Canada,Logistics,1-10,ENT
CUST_2647,2025-09-23,USA,Finance,1-10,MID
CUST_2648,2025-08-05,USA,Healthcare,51-200,SMB
CUST_2649,2025-10-06,Unknown,E-commerce,51-200,SMB
 CUST_2650 ,2025-03-22,Canada,Finance,11-50,ENT
CUST_2651,2025-04-23,Unknown,SaaS,201-500,MID
CUST_2652,2025-08-19,Unknown,Logistics,1-10,SMB
CUST_2653,2025-06-26,USA,Logistics,1-10,SMB
CUST_2654,2025-02-11,UK,Healthcare,1-10,ENT
CUST_2655,2025-08-11,UK,Finance,201-500,MID
CUST_2656,2025-12-18,Unknown,E-commerce,1-10,SMB
CUST_2657,2025-12-27,Unknown,E-commerce,11-50,ENT
CUST_2658,2025-07-01,USA,Finance,unknown,MID
CUST_2659,2025-01-09,UK,Healthcare,1-10,MID
CUST_2660,2025-10-10,Unknown,Finance,51-200,MID
CUST_2661,2025-03-12,UK,E-commerce,201-500,SMB
 CUST_2662 ,2025-11-11,USA,Healthcare,1-10,SMB
CUST_2663,2025-09-17,USA,Unknown,201-500,MID
CUST_2664,2025-06-10,USA,Healthcare,1-10,ENT
CUST_2665,2025-02-17,Canada,Logistics,unknown,SMB
CUST_2666,2025-03-09,Unknown,Healthcare,51-200,SMB
CUST_2667,2025-08-17,USA,Finance,51-200,MID
CUST_2668,2025-11-15,Canada,Finance,11-50,MID
CUST_2669,2025-07-14,USA,SaaS,500+,SMB
CUST_2670,2025-09-06,Unknown,Finance,1-10,MID
CUST_2671,2025-12-15,Canada,Unknown,11-50,SMB
CUST_2672,2025-01-15,Canada,Unknown,500+,ENT
CUST_2673,2025-10-10,USA,E-commerce,1-10,MID
CUST_2674,2025-12-10,UK,Healthcare,500+,SMB
CUST_2675,2025-12-09,USA,Finance,1-10,SMB
CUST_2676,2025-11-18,USA,SaaS,51-200,SMB
CUST_2677,2025-02-07,UK,Healthcare,1-10,SMB
CUST_2678,2025-03-08,Unknown,Unknown,201-500,SMB
CUST_2679,2025-03-15,Unknown,Healthcare,unknown,MID
CUST_2680,2025-11-06,Canada,Finance,500+,ENT
CUST_2681,2025-04-01,USA,Logistics,51-200,MID
CUST_2682,2025-05-24,USA,Unknown,1-10,SMB
CUST_2683,2025-08-08,Canada,Logistics,201-500,ENT
CUST_2684,2025-03-12,Canada,SaaS,1-10,SMB
CUST_2685,2025-12-18,Canada,E-commerce,11-50,SMB
CUST_2686,2025-06-15,USA,Finance,11-50,ENT
CUST_2687,2025-07-12,USA,E-commerce,500+,MID
CUST_2688,2025-10-13,Canada,Logistics,unknown,ENT
CUST_2689,2025-02-05,USA,Logistics,51-200,MID
 CUST_2690 ,2025-08-11,UK,SaaS,1-10,ENT
CUST_2691,2025-05-28,UK,Healthcare,unknown,ENT
CUST_2692,2025-09-18,USA,Unknown,1-10,ENT
 CUST_2693 ,2025-09-29,USA,Finance,51-200,MID
CUST_2694,2025-01-21,USA,Finance,51-200,SMB
CUST_2695,2025-10-22,UK,Unknown,unknown,ENT
 CUST_2696 ,2025-02-07,Unknown,Finance,51-200,ENT
CUST_2697,2025-08-16,Canada,Unknown,1-10,SMB
CUST_2698,2025-06-06,Canada,SaaS,11-50,SMB
 CUST_2699 ,2025-07-04,UK,E-commerce,500+,MID
CUST_2700,2025-02-25,UK,SaaS,1-10,MID
CUST_2701,2025-07-14,USA,SaaS,11-50,MID
CUST_2702,2025-08-16,Unknown,Finance,51-200,SMB
CUST_2703,2025-07-09,Canada,E-commerce,11-50,ENT
CUST_2704,2025-01-28,USA,Finance,1-10,SMB
 CUST_2705 ,2025-10-06,Unknown,SaaS,11-50,SMB
CUST_2706,2025-07-20,USA,Unknown,1-10,ENT
CUST_2707,2025-05-03,USA,SaaS,unknown,SMB
CUST_2708,2025-07-28,USA,Finance,1-10,MID
CUST_2709,2025-02-24,Unknown,Finance,201-500,SMB
CUST_2710,2025-03-05,Canada,Logistics,500+,MID
CUST_2711,2025-12-17,USA,SaaS,51-200,SMB
CUST_2712,2025-10-16,UK,Unknown,1-10,SMB
CUST_2713,2025-10-05,USA,Finance,unknown,ENT
CUST_2714,2025-06-02,Canada,SaaS,unknown,MID
 CUST_2715 ,2025-06-20,Unknown,Finance,500+,MID
CUST_2716,2025-08-11,UK,E-commerce,1-10,MID
CUST_2717,2025-10-07,USA,Healthcare,11-50,MID
CUST_2718,2025-07-16,Canada,Unknown,51-200,ENT
CUST_2719,2025-04-26,Unknown,Logistics,500+,MID
CUST_2720,2025-11-03,Unknown,Logistics,51-200,MID
CUST_2721,2025-04-26,USA,Finance,unknown,SMB
CUST_2722,2025-04-08,Unknown,Healthcare,unknown,MID
CUST_2723,2025-08-06,Canada,SaaS,unknown,SMB
CUST_2724,2025-11-20,USA,Logistics,11-50,SMB
CUST_2725,2025-01-20,UK,SaaS,51-200,ENT
CUST_2726,2025-11-23,USA,Logistics,201-500,MID
 CUST_2727 ,2025-09-21,Unknown,E-commerce,11-50,ENT
CUST_2728,2025-07-06,USA,SaaS,1-10,MID
CUST_2729,2025-11-23,Unknown,Finance,51-200,ENT
CUST_2730,2025-10-28,USA,Finance,11-50,ENT
CUST_2731,2025-12-05,USA,E-commerce,51-200,SMB
CUST_2732,2025-06-05,Unknown,Unknown,1-10,ENT
CUST_2733,2025-12-31,Canada,Unknown,unknown,ENT
CUST_2734,2025-02-13,UK,E-commerce,11-50,MID
CUST_2735,2025-03-25,UK,E-commerce,11-50,ENT
CUST_2736,2025-06-07,Canada,Unknown,unknown,ENT
CUST_2737,2025-01-15,USA,Healthcare,1-10,MID
CUST_2738,2025-03-18,USA,E-commerce,201-500,MID
CUST_2739,2025-04-25,USA,SaaS,unknown,SMB
CUST_2740,2025-07-26,USA,Unknown,201-500,SMB
CUST_2741,2025-06-28,Canada,Logistics,unknown,ENT
CUST_2742,2025-03-12,Canada,Healthcare,500+,MID
CUST_2743,2025-04-04,USA,Healthcare,201-500,MID
CUST_2744,2025-08-19,Unknown,Unknown,11-50,MID
CUST_2745,2025-12-28,Unknown,SaaS,51-200,MID
 CUST_2746 ,2025-03-02,UK,SaaS,500+,MID
CUST_2747,2025-12-10,USA,Healthcare,11-50,MID
CUST_2748,2025-07-25,Canada,Unknown,1-10,SMB
CUST_2749,2025-03-13,Unknown,SaaS,unknown,MID
 CUST_2750 ,2025-10-15,USA,SaaS,11-50,MID
CUST_2751,2025-10-16,Unknown,Logistics,51-200,MID
CUST_2752,2025-08-13,Canada,Unknown,11-50,ENT
CUST_2753,2025-08-07,USA,Logistics,51-200,SMB
CUST_2754,2025-09-25,Unknown,Logistics,11-50,ENT
CUST_2755,2025-10-07,Canada,Logistics,11-50,SMB
 CUST_2756 ,2025-10-19,Canada,Finance,unknown,SMB
CUST_2757,2025-12-23,USA,Unknown,11-50,MID
CUST_2758,2025-02-03,Canada,Healthcare,1-10,MID
CUST_2759,2025-02-11,USA,SaaS,51-200,ENT
CUST_2760,2025-07-01,UK,SaaS,11-50,ENT
CUST_2761,2025-06-28,Canada,Unknown,500+,MID
CUST_2762,2025-04-13,UK,Unknown,201-500,SMB
CUST_2763,2025-10-13,USA,SaaS,51-200,MID
CUST_2764,2025-03-29,Canada,Logistics,201-500,MID
CUST_2765,2025-08-29,USA,Healthcare,unknown,ENT
CUST_2766,2025-05-11,USA,E-commerce,unknown,SMB
CUST_2767,2025-06-15,Canada,Unknown,201-500,MID
CUST_2768,2025-03-10,Canada,Finance,201-500,SMB
CUST_2769,2025-10-08,UK,Unknown,51-200,ENT
CUST_2770,2025-08-03,Canada,Logistics,201-500,SMB
CUST_2771,2025-12-13,Unknown,Unknown,500+,SMB
 CUST_2772 ,2025-07-04,UK,Finance,201-500,SMB
CUST_2773,2025-03-19,Canada,Logistics,201-500,MID
CUST_2774,2025-03-23,USA,E-commerce,unknown,ENT
CUST_2775,2025-02-20,Unknown,Logistics,unknown,SMB
CUST_2776,2025-04-20,Canada,Unknown,51-200,SMB
CUST_2777,2025-10-14,USA,Finance,1-10,SMB
CUST_2778,2025-01-03,USA,SaaS,500+,SMB
 CUST_2779 ,2025-03-05,Canada,Finance,51-200,ENT
CUST_2780,2025-08-07,UK,Finance,unknown,ENT
CUST_2781,2025-12-19,UK,Finance,1-10,ENT
 CUST_2782 ,2025-08-10,USA,SaaS,201-500,MID
CUST_2783,2025-02-16,Unknown,E-commerce,1-10,MID
CUST_2784,2025-03-25,USA,Logistics,201-500,MID
CUST_2785,2025-10-11,Unknown,Healthcare,1-10,ENT
CUST_2786,2025-10-28,Canada,Healthcare,unknown,ENT
CUST_2787,2025-02-08,USA,SaaS,51-200,SMB
CUST_2788,2025-07-29,USA,SaaS,51-200,MID
CUST_2789,2025-06-15,USA,Finance,1-10,MID
CUST_2790,2025-04-16,UK,Finance,51-200,MID
CUST_2791,2025-08-06,Unknown,Logistics,11-50,SMB
CUST_2792,2025-01-12,USA,SaaS,201-500,ENT
CUST_2793,2025-04-21,USA,Finance,unknown,SMB
CUST_2794,2025-08-09,USA,Unknown,51-200,MID
CUST_2795,2025-05-27,Unknown,Logistics,201-500,ENT
CUST_2796,2025-02-23,UK,Logistics,201-500,MID
 CUST_2797 ,2025-03-20,Canada,E-commerce,1-10,ENT
CUST_2798,2025-07-10,Canada,Logistics,51-200,SMB
CUST_2799,2025-01-11,Unknown,SaaS,500+,MID
CUST_2800,2025-02-08,USA,Healthcare,1-10,MID
CUST_2801,2025-05-12,USA,Logistics,201-500,ENT
CUST_2802,2025-06-18,USA,Finance,unknown,MID
CUST_2803,2025-11-24,Canada,Logistics,500+,MID
CUST_2804,2025-09-11,Unknown,SaaS,unknown,ENT
CUST_2805,2025-11-15,Canada,E-commerce,11-50,MID
CUST_2806,2025-08-26,UK,Healthcare,201-500,ENT
CUST_2807,2025-02-17,UK,Logistics,1-10,SMB
CUST_2808,2025-07-16,UK,SaaS,201-500,MID
CUST_2809,2025-01-24,Unknown,E-commerce,1-10,MID
 CUST_2810 ,2025-01-29,USA,SaaS,500+,MID
CUST_2811,2025-12-11,USA,SaaS,1-10,MID
CUST_2812,2025-12-21,Unknown,SaaS,11-50,ENT
CUST_2813,2025-08-14,USA,Healthcare,11-50,MID
 CUST_2814 ,2025-10-21,Unknown,Healthcare,51-200,SMB
CUST_2815,2025-02-27,UK,Unknown,11-50,MID
CUST_2816,2025-08-12,USA,E-commerce,11-50,MID
CUST_2817,2025-07-30,USA,Logistics,500+,ENT
CUST_2818,2025-03-10,Unknown,E-commerce,201-500,SMB
CUST_2819,2025-12-08,Canada,SaaS,11-50,ENT
CUST_2820,2025-04-24,Canada,E-commerce,51-200,MID
CUST_2821,2025-07-07,Unknown,Finance,500+,ENT
CUST_2822,2025-05-24,USA,E-commerce,11-50,ENT
CUST_2823,2025-06-04,USA,Healthcare,500+,SMB
CUST_2824,2025-07-29,USA,E-commerce,1-10,ENT
 CUST_2825 ,2025-07-23,Canada,E-commerce,51-200,ENT
CUST_2826,2025-06-07,USA,Logistics,201-500,ENT
CUST_2827,2025-12-09,UK,Finance,51-200,ENT
CUST_2828,2025-08-18,Unknown,SaaS,1-10,ENT
CUST_2829,2025-12-12,UK,SaaS,unknown,SMB
CUST_2830,2025-04-26,USA,SaaS,1-10,MID
CUST_2831,2025-01-14,Unknown,E-commerce,unknown,ENT
CUST_2832,2025-11-04,USA,Logistics,unknown,MID
CUST_2833,2025-05-09,USA,Healthcare,1-10,SMB
CUST_2834,2025-04-19,Unknown,Logistics,11-50,MID
CUST_2835,2025-12-04,USA,Finance,1-10,MID
CUST_2836,2025-12-04,UK,SaaS,201-500,MID
CUST_2837,2025-05-17,USA,Logistics,11-50,MID
CUST_2838,2025-06-24,USA,Logistics,1-10,MID
CUST_2839,2025-01-30,Canada,Healthcare,1-10,ENT
CUST_2840,2025-07-08,USA,SaaS,51-200,MID
CUST_2841,2025-01-29,Canada,Finance,unknown,ENT
 CUST_2842 ,2025-01-06,USA,Unknown,11-50,ENT
CUST_2843,2025-06-26,USA,Healthcare,11-50,ENT
CUST_2844,2025-06-04,Canada,SaaS,1-10,MID
CUST_2845,2025-08-31,UK,SaaS,11-50,MID
CUST_2846,2025-10-31,USA,Finance,1-10,ENT
CUST_2847,2025-01-29,USA,Healthcare,500+,MID
CUST_2848,2025-02-09,USA,SaaS,51-200,MID
CUST_2849,2025-10-03,Canada,Healthcare,unknown,SMB
CUST_2850,2025-02-01,Unknown,Healthcare,11-50,ENT
CUST_2851,2025-05-16,USA,Logistics,11-50,MID
CUST_2852,2025-06-15,Unknown,SaaS,1-10,SMB
CUST_2853,2025-09-03,Unknown,Healthcare,11-50,SMB
CUST_2854,2025-01-06,UK,Logistics,500+,SMB
CUST_2855,2025-12-22,UK,Finance,51-200,MID
CUST_2856,2025-11-17,Canada,Healthcare,11-50,ENT
 CUST_2857 ,2025-08-29,UK,SaaS,500+,SMB
CUST_2858,2025-05-22,Canada,SaaS,unknown,MID
CUST_2859,2025-08-30,USA,Logistics,51-200,MID
CUST_2860,2025-11-26,UK,Logistics,unknown,SMB
CUST_2861,2025-01-04,USA,Logistics,51-200,SMB
CUST_2862,2025-08-31,UK,SaaS,1-10,ENT
CUST_2863,2025-01-07,USA,Finance,201-500,MID
CUST_2864,2025-08-18,UK,E-commerce,51-200,MID
 CUST_2865 ,2025-08-20,Unknown,Logistics,500+,ENT
CUST_2866,2025-02-21,USA,E-commerce,500+,MID
 CUST_2867 ,2025-10-26,UK,Finance,500+,MID
CUST_2868,2025-09-23,Canada,SaaS,51-200,SMB
CUST_2869,2025-11-13,USA,Unknown,201-500,SMB
CUST_2870,2025-06-25,USA,E-commerce,1-10,MID
CUST_2871,2025-07-11,USA,Finance,51-200,SMB
CUST_2872,2025-03-30,Canada,Finance,11-50,SMB
CUST_2873,2025-01-19,UK,Finance,1-10,SMB
CUST_2874,2025-02-22,Canada,SaaS,500+,MID
CUST_2875,2025-04-17,Unknown,Finance,500+,SMB
CUST_2876,2025-02-23,Unknown,Healthcare,11-50,SMB
CUST_2877,2025-07-04,Canada,Logistics,51-200,SMB
CUST_2878,2025-06-30,Unknown,SaaS,51-200,MID
CUST_2879,2025-08-14,UK,E-commerce,1-10,MID
 CUST_2880 ,2025-01-06,Canada,Healthcare,1-10,SMB
CUST_2881,2025-11-25,USA,SaaS,1-10,SMB
CUST_2882,2025-10-18,USA,Unknown,51-200,SMB
 CUST_2883 ,2025-04-27,Unknown,Logistics,11-50,ENT
CUST_2884,2025-01-14,Canada,Unknown,unknown,SMB
CUST_2885,2025-05-28,Canada,Logistics,201-500,ENT
CUST_2886,2025-03-11,UK,Logistics,1-10,MID
CUST_2887,2025-12-21,USA,Healthcare,51-200,SMB
 CUST_2888 ,2025-09-20,Unknown,Unknown,500+,MID
CUST_2889,2025-02-22,Canada,SaaS,51-200,MID
CUST_2890,2025-09-11,Canada,SaaS,201-500,MID
CUST_2891,2025-06-20,Canada,Unknown,201-500,MID
CUST_2892,2025-02-13,UK,SaaS,51-200,ENT
CUST_2893,2025-09-25,USA,Healthcare,unknown,SMB
CUST_2894,2025-04-15,UK,SaaS,unknown,ENT
 CUST_2895 ,2025-02-08,Unknown,Unknown,201-500,SMB
CUST_2896,2025-01-14,UK,SaaS,201-500,MID
CUST_2897,2025-12-01,UK,Healthcare,11-50,ENT
CUST_2898,2025-03-16,UK,Unknown,1-10,SMB
 CUST_2899 ,2025-06-09,UK,Finance,201-500,SMB
CUST_2900,2025-06-14,Canada,E-commerce,unknown,ENT
CUST_2901,2025-12-22,Unknown,Finance,1-10,SMB
CUST_2902,2025-08-08,UK,E-commerce,11-50,MID
 CUST_2903 ,2025-08-30,UK,Finance,unknown,MID
CUST_2904,2025-11-18,USA,Unknown,unknown,ENT
CUST_2905,2025-12-08,UK,Finance,51-200,MID
CUST_2906,2025-08-27,UK,Unknown,unknown,MID
CUST_2907,2025-06-01,UK,SaaS,51-200,ENT
CUST_2908,2025-07-14,UK,Finance,500+,ENT
CUST_2909,2025-11-13,USA,Finance,unknown,MID
CUST_2910,2025-09-18,Unknown,E-commerce,unknown,SMB
CUST_2911,2025-06-12,USA,Unknown,201-500,ENT
