customer_id,signup_date,country,industry,company_size,segment
CUST_2469,2025-11-09,,SaaS,1-10,Mid-Market
CUST_2470,2025-07-09,US,Finance,11-50,small business
 CUST_2471 ,2025-08-13,Canada,E-commerce,1-10,Mid-Market
CUST_2472,2025-04-27,US,Logistics,unknown,small business
CUST_2473,2025-01-16,,,1-10,Enterprise
CUST_2474,2025-08-10,CA,Finance,1-10,SMB
 CUST_2475 ,2025-09-28,Canada,,51-200,Mid-Market
CUST_2476,2025-12-29,usa,SaaS,1-10,Mid-Market
CUST_2477,2025-02-25,Canada,,unknown,small business
CUST_2478,2025-01-04,United States,Finance,1-10,ENT
CUST_2479,2025-12-24,united kingdom,Logistics,unknown,SMB
CUST_2480,2025-04-27,United States,,1-10,Enterprise
CUST_2481,2025-03-22,US,SaaS,500+,Enterprise
CUST_2482,2025-10-06,usa,SaaS,11-50,small business
CUST_2483,2025-03-29,UK,Healthcare,unknown,mid
CUST_2484,2025-02-05,,Logistics,51-200,SMB
CUST_2485,2025-07-11,Canada,SaaS,11-50,Mid-Market
CUST_2486,2025-02-24,united kingdom,,500+,SMB
CUST_2487,2025-06-25,united kingdom,Logistics,500+,SMB
CUST_2488,2025-12-18,Canada,SaaS,500+,Mid-Market
CUST_2489,2025-10-20,United States,SaaS,11-50,Enterprise
CUST_2490,2025-08-28,CA,Finance,500+,mid
CUST_2491,2025-01-02,united kingdom,Finance,unknown,Mid-Market
CUST_2492,2025-07-30,UK,SaaS,201-500,Mid-Market
 CUST_2493 ,2025-03-14,united kingdom,Healthcare,201-500,ENT
CUST_2494,2025-04-15,,,1-10,ENT
CUST_2495,2025-03-31,UK,Healthcare,1-10,mid
CUST_2496,2025-05-20,usa,SaaS,11-50,ENT
 CUST_2497 ,2025-07-06,united kingdom,E-commerce,201-500,mid
CUST_2498,2025-04-07,,Logistics,unknown,mid
CUST_2499,2025-02-12,usa,Logistics,1-10,Mid-Market
CUST_2500,2025-07-24,united kingdom,Finance,500+,mid
CUST_2501,2025-11-23,UK,,unknown,Mid-Market
 CUST_2502 ,2025-07-29,CA,Logistics,unknown,Mid-Market
CUST_2503,2025-01-11,UK,Finance,51-200,small business
CUST_2504,2025-08-05,Canada,SaaS,unknown,mid
CUST_2505,2025-09-12,usa,Logistics,1-10,ENT
CUST_2506,2025-12-14,Canada,E-commerce,201-500,Enterprise
CUST_2507,2025-07-13,,Healthcare,unknown,Mid-Market
CUST_2508,2025-05-14,CA,SaaS,1-10,small business
CUST_2509,2025-11-30,US,Healthcare,500+,Mid-Market
CUST_2510,2025-08-08,United States,,51-200,Enterprise
 CUST_2511 ,2025-02-20,United States,,51-200,ENT
CUST_2512,2025-03-28,,Logistics,1-10,mid
CUST_2513,2025-07-05,,E-commerce,500+,Mid-Market
CUST_2514,2025-10-08,CA,,1-10,mid
CUST_2515,2025-05-03,,,51-200,Mid-Market
CUST_2516,2025-09-22,CA,E-commerce,1-10,ENT
CUST_2517,2025-11-19,united kingdom,,500+,small business
CUST_2518,2025-02-08,CA,E-commerce,1-10,Enterprise
CUST_2519,2025-03-29,,Logistics,51-200,small business
 CUST_2520 ,2025-05-09,United States,SaaS,51-200,Enterprise
CUST_2521,2025-09-13,,E-commerce,51-200,Enterprise
CUST_2522,2025-04-26,UK,E-commerce,unknown,Mid-Market
 CUST_2523 ,2025-10-29,UK,Healthcare,1-10,SMB
CUST_2524,2025-11-24,,Healthcare,11-50,Enterprise
 CUST_2525 ,2025-05-31,Canada,E-commerce,51-200,SMB
CUST_2526,2025-09-24,US,E-commerce,201-500,mid
CUST_2527,2025-11-23,Canada,,51-200,Mid-Market
CUST_2528,2025-10-29,usa,Finance,1-10,mid
CUST_2529,2025-02-23,United States,Logistics,11-50,ENT
CUST_2530,2025-07-29,,Healthcare,11-50,mid
CUST_2531,2025-03-26,,SaaS,51-200,SMB
CUST_2532,2025-03-08,united kingdom,Healthcare,51-200,SMB
CUST_2533,2025-08-23,UK,E-commerce,unknown,Enterprise
CUST_2534,2025-02-23,CA,E-commerce,201-500,ENT
CUST_2535,2025-12-30,,Finance,51-200,mid
CUST_2536,2025-01-29,UK,Finance,11-50,Mid-Market
CUST_2537,2025-10-30,,E-commerce,201-500,SMB
CUST_2538,2025-06-30,,SaaS,51-200,SMB
CUST_2539,2025-01-04,US,Logistics,201-500,Mid-Market
CUST_2540,2025-05-21,United States,SaaS,11-50,SMB
CUST_2541,2025-04-09,UK,Healthcare,51-200,Enterprise
CUST_2542,2025-08-02,,Healthcare,500+,SMB
CUST_2543,2025-04-07,Canada,E-commerce,51-200,Mid-Market
 CUST_2544 ,2025-04-23,Canada,Logistics,201-500,mid
CUST_2545,2025-08-14,,Finance,11-50,Mid-Market
CUST_2546,2025-06-11,United States,Finance,unknown,ENT
CUST_2547,2025-10-06,United States,E-commerce,51-200,SMB
 CUST_2548 ,2025-01-22,CA,Healthcare,201-500,Enterprise
CUST_2549,2025-12-17,Canada,Logistics,11-50,Mid-Market
CUST_2550,2025-02-18,US,Healthcare,201-500,SMB
 CUST_2551 ,2025-05-06,Canada,Healthcare,500+,mid
CUST_2552,2025-03-01,united kingdom,E-commerce,1-10,Mid-Market
CUST_2553,2025-02-01,,Healthcare,1-10,SMB
CUST_2554,2025-05-21,US,E-commerce,1-10,Mid-Market
CUST_2555,2025-06-27,Canada,SaaS,51-200,mid
CUST_2556,2025-09-25,United States,Healthcare,51-200,Enterprise
CUST_2557,2025-07-16,UK,Finance,11-50,small business
CUST_2558,2025-12-11,Canada,SaaS,500+,SMB
CUST_2559,2025-08-04,,Healthcare,11-50,small business
CUST_2560,2025-07-11,united kingdom,Healthcare,1-10,Mid-Market
CUST_2561,2025-03-20,US,,201-500,SMB
CUST_2562,2025-09-03,United States,Healthcare,201-500,Mid-Market
CUST_2563,2025-06-05,Canada,SaaS,500+,small business
CUST_2564,2025-06-28,united kingdom,E-commerce,51-200,Mid-Market
CUST_2565,2025-07-20,usa,Logistics,500+,Mid-Market
CUST_2566,2025-02-06,Canada,Logistics,unknown,small business
CUST_2567,2025-03-21,United States,Logistics,500+,SMB
CUST_2568,2025-03-23,UK,,201-500,SMB
CUST_2569,2025-05-11,,E-commerce,11-50,SMB
CUST_2570,2025-08-14,,SaaS,11-50,mid
CUST_2571,2025-09-24,Canada,E-commerce,500+,mid
 CUST_2572 ,2025-11-26,usa,,unknown,Enterprise
CUST_2573,2025-05-07,,E-commerce,1-10,small business
CUST_2574,2025-07-09,,,11-50,Mid-Market
CUST_2575,2025-10-22,UK,E-commerce,1-10,ENT
CUST_2576,2025-06-07,UK,Finance,500+,SMB
CUST_2577,2025-07-28,,E-commerce,11-50,mid
CUST_2578,2025-06-04,United States,E-commerce,51-200,Mid-Market
CUST_2579,2025-10-22,,SaaS,11-50,mid
CUST_2580,2025-05-31,US,SaaS,11-50,SMB
 CUST_2581 ,2025-07-30,usa,E-commerce,11-50,mid
CUST_2582,2025-11-01,United States,Healthcare,51-200,SMB
CUST_2583,2025-12-12,United States,Finance,201-500,ENT
CUST_2584,2025-06-13,CA,E-commerce,unknown,Mid-Market
CUST_2585,2025-04-30,United States,E-commerce,1-10,Mid-Market
CUST_2586,2025-08-10,usa,Logistics,500+,ENT
CUST_2587,2025-10-08,UK,Logistics,11-50,small business
CUST_2588,2025-05-21,US,E-commerce,201-500,SMB
CUST_2589,2025-03-17,UK,Finance,201-500,Mid-Market
CUST_2590,2025-08-02,CA,Finance,1-10,mid
CUST_2591,2025-03-14,,E-commerce,51-200,Mid-Market
CUST_2592,2025-10-04,,Logistics,11-50,mid
CUST_2593,2025-07-05,usa,E-commerce,unknown,mid
CUST_2594,2025-11-13,US,Healthcare,51-200,small business
CUST_2595,2025-08-14,Canada,,500+,mid
CUST_2596,2025-04-21,CA,Finance,11-50,mid
CUST_2597,2025-01-10,UK,E-commerce,51-200,Mid-Market
CUST_2598,2025-05-10,united kingdom,Finance,51-200,Mid-Market
CUST_2599,2025-01-25,UK,Healthcare,unknown,small business
CUST_2600,2025-08-29,UK,E-commerce,unknown,mid
CUST_2601,2025-08-20,UK,Finance,51-200,Mid-Market
CUST_2602,2025-04-08,,Finance,1-10,Enterprise
CUST_2603,2025-10-19,UK,Healthcare,1-10,mid
CUST_2604,2025-11-17,US,SaaS,51-200,SMB
CUST_2605,2025-04-15,united kingdom,Logistics,1-10,Mid-Market
CUST_2606,2025-04-22,usa,E-commerce,unknown,Enterprise
CUST_2607,2025-07-24,,Logistics,unknown,Mid-Market
CUST_2608,2025-03-19,UK,,unknown,SMB
CUST_2609,2025-02-25,CA,E-commerce,51-200,SMB
CUST_2610,2025-07-25,,,11-50,Mid-Market
CUST_2611,2025-07-30,Canada,,unknown,mid
CUST_2612,2025-03-03,,SaaS,201-500,small business
CUST_2613,2025-11-19,US,Finance,1-10,small business
 CUST_2614 ,2025-07-27,United States,E-commerce,201-500,small business
CUST_2615,2025-06-25,,Healthcare,201-500,mid
CUST_2616,2025-12-02,CA,E-commerce,500+,mid
 CUST_2617 ,2025-05-23,CA,Logistics,unknown,mid
CUST_2618,2025-08-19,usa,E-commerce,51-200,Enterprise
CUST_2619,2025-07-30,usa,Logistics,500+,ENT
CUST_2620,2025-09-19,US,Logistics,500+,small business
CUST_2621,2025-06-28,,Logistics,unknown,mid
CUST_2622,2025-09-03,CA,Healthcare,11-50,Mid-Market
CUST_2623,2025-09-03,US,Finance,51-200,mid
CUST_2624,2025-07-15,,SaaS,unknown,ENT
CUST_2625,2025-02-23,US,E-commerce,500+,small business
CUST_2626,2025-09-14,Canada,SaaS,1-10,Mid-Market
CUST_2627,2025-09-05,,SaaS,51-200,SMB
CUST_2628,2025-05-05,Canada,Healthcare,1-10,Enterprise
CUST_2629,2025-06-04,,E-commerce,11-50,Enterprise
CUST_2630,2025-05-23,Canada,Healthcare,51-200,SMB
CUST_2631,2025-11-28,US,SaaS,201-500,SMB
CUST_2632,2025-12-13,,E-commerce,1-10,ENT
CUST_2633,2025-06-08,Canada,Finance,51-200,Enterprise
CUST_2634,2025-10-28,,,500+,SMB
CUST_2635,2025-05-25,United States,E-commerce,unknown,small business
CUST_2636,2025-06-16,United States,Finance,unknown,mid
CUST_2637,2025-11-21,US,E-commerce,500+,Enterprise
CUST_2638,2025-05-14,united kingdom,SaaS,unknown,Mid-Market
CUST_2639,2025-08-15,United States,Logistics,unknown,ENT
CUST_2640,2025-11-03,united kingdom,,51-200,small business
CUST_2641,2025-04-06,Canada,Finance,unknown,Mid-Market
CUST_2642,2025-06-18,Canada,Finance,500+,mid
CUST_2643,2025-04-11,US,SaaS,11-50,Mid-Market
CUST_2644,2025-08-08,usa,E-commerce,11-50,SMB
CUST_2645,2025-05-03,,Healthcare,500+,Enterprise
CUST_2646,2025-06-03,CA,Logistics,1-10,ENT
CUST_2647,2025-09-23,United States,Finance,1-10,Mid-Market
CUST_2648,2025-08-05,US,Healthcare,51-200,small business
CUST_2649,2025-10-06,,E-commerce,51-200,small business
 CUST_2650 ,2025-03-22,Canada,Finance,11-50,ENT
CUST_2651,2025-04-23,,SaaS,201-500,Mid-Market
CUST_2652,2025-08-19,,Logistics,1-10,SMB
CUST_2653,2025-06-26,US,Logistics,1-10,SMB
CUST_2654,2025-02-11,UK,Healthcare,1-10,Enterprise
CUST_2655,2025-08-11,UK,Finance,201-500,Mid-Market
CUST_2656,2025-12-18,,E-commerce,1-10,small business
CUST_2657,2025-12-27,,E-commerce,11-50,Enterprise
CUST_2658,2025-07-01,United States,Finance,unknown,Mid-Market
CUST_2659,2025-01-09,UK,Healthcare,1-10,mid
CUST_2660,2025-10-10,,Finance,51-200,Mid-Market
CUST_2661,2025-03-12,UK,E-commerce,201-500,SMB
 CUST_2662 ,2025-11-11,usa,Healthcare,1-10,small business
CUST_2663,2025-09-17,US,,201-500,mid
CUST_2664,2025-06-10,usa,Healthcare,1-10,ENT
CUST_2665,2025-02-17,Canada,Logistics,unknown,small business
CUST_2666,2025-03-09,,Healthcare,51-200,SMB
CUST_2667,2025-08-17,US,Finance,51-200,mid
CUST_2668,2025-11-15,CA,Finance,11-50,mid
CUST_2669,2025-07-14,United States,SaaS,500+,SMB
CUST_2670,2025-09-06,,Finance,1-10,Mid-Market
CUST_2671,2025-12-15,CA,,11-50,SMB
CUST_2672,2025-01-15,Canada,,500+,Enterprise
CUST_2673,2025-10-10,United States,E-commerce,1-10,mid
CUST_2674,2025-12-10,UK,Healthcare,500+,small business
CUST_2675,2025-12-09,usa,Finance,1-10,small business
CUST_2676,2025-11-18,United States,SaaS,51-200,small business
CUST_2677,2025-02-07,united kingdom,Healthcare,1-10,small business
CUST_2678,2025-03-08,,,201-500,small business
CUST_2679,2025-03-15,,Healthcare,unknown,Mid-Market
CUST_2680,2025-11-06,CA,Finance,500+,ENT
CUST_2681,2025-04-01,US,Logistics,51-200,Mid-Market
CUST_2682,2025-05-24,usa,,1-10,SMB
CUST_2683,2025-08-08,CA,Logistics,201-500,ENT
CUST_2684,2025-03-12,Canada,SaaS,1-10,SMB
CUST_2685,2025-12-18,CA,E-commerce,11-50,SMB
CUST_2686,2025-06-15,usa,Finance,11-50,ENT
CUST_2687,2025-07-12,usa,E-commerce,500+,Mid-Market
CUST_2688,2025-10-13,Canada,Logistics,unknown,ENT
CUST_2689,2025-02-05,usa,Logistics,51-200,mid
 CUST_2690 ,2025-08-11,UK,SaaS,1-10,Enterprise
CUST_2691,2025-05-28,united kingdom,Healthcare,unknown,Enterprise
CUST_2692,2025-09-18,usa,,1-10,Enterprise
 CUST_2693 ,2025-09-29,US,Finance,51-200,mid
CUST_2694,2025-01-21,United States,Finance,51-200,SMB
CUST_2695,2025-10-22,united kingdom,,unknown,Enterprise
 CUST_2696 ,2025-02-07,,Finance,51-200,ENT
CUST_2697,2025-08-16,Canada,,1-10,SMB
CUST_2698,2025-06-06,CA,SaaS,11-50,SMB
 CUST_2699 ,2025-07-04,united kingdom,E-commerce,500+,Mid-Market
CUST_2700,2025-02-25,UK,SaaS,1-10,mid
CUST_2701,2025-07-14,usa,SaaS,11-50,Mid-Market
CUST_2702,2025-08-16,,Finance,51-200,small business
CUST_2703,2025-07-09,Canada,E-commerce,11-50,ENT
CUST_2704,2025-01-28,US,Finance,1-10,SMB
 CUST_2705 ,2025-10-06,,SaaS,11-50,SMB
CUST_2706,2025-07-20,US,,1-10,ENT
CUST_2707,2025-05-03,usa,SaaS,unknown,small business
CUST_2708,2025-07-28,usa,Finance,1-10,mid
CUST_2709,2025-02-24,,Finance,201-500,small business
CUST_2710,2025-03-05,Canada,Logistics,500+,Mid-Market
CUST_2711,2025-12-17,US,SaaS,51-200,small business
CUST_2712,2025-10-16,UK,,1-10,small business
CUST_2713,2025-10-05,US,Finance,unknown,ENT
CUST_2714,2025-06-02,CA,SaaS,unknown,Mid-Market
 CUST_2715 ,2025-06-20,,Finance,500+,mid
CUST_2716,2025-08-11,UK,E-commerce,1-10,mid
CUST_2717,2025-10-07,usa,Healthcare,11-50,Mid-Market
CUST_2718,2025-07-16,CA,,51-200,ENT
CUST_2719,2025-04-26,,Logistics,500+,Mid-Market
CUST_2720,2025-11-03,,Logistics,51-200,mid
CUST_2721,2025-04-26,United States,Finance,unknown,SMB
CUST_2722,2025-04-08,,Healthcare,unknown,Mid-Market
CUST_2723,2025-08-06,Canada,SaaS,unknown,SMB
CUST_2724,2025-11-20,US,Logistics,11-50,SMB
CUST_2725,2025-01-20,united kingdom,SaaS,51-200,Enterprise
CUST_2726,2025-11-23,United States,Logistics,201-500,Mid-Market
 CUST_2727 ,2025-09-21,,E-commerce,11-50,Enterprise
CUST_2728,2025-07-06,US,SaaS,1-10,Mid-Market
CUST_2729,2025-11-23,,Finance,51-200,Enterprise
CUST_2730,2025-10-28,usa,Finance,11-50,ENT
CUST_2731,2025-12-05,US,E-commerce,51-200,SMB
CUST_2732,2025-06-05,,,1-10,Enterprise
CUST_2733,2025-12-31,CA,,unknown,Enterprise
CUST_2734,2025-02-13,UK,E-commerce,11-50,Mid-Market
CUST_2735,2025-03-25,united kingdom,E-commerce,11-50,ENT
CUST_2736,2025-06-07,Canada,,unknown,ENT
CUST_2737,2025-01-15,usa,Healthcare,1-10,Mid-Market
CUST_2738,2025-03-18,usa,E-commerce,201-500,mid
CUST_2739,2025-04-25,US,SaaS,unknown,small business
CUST_2740,2025-07-26,usa,,201-500,SMB
CUST_2741,2025-06-28,CA,Logistics,unknown,Enterprise
CUST_2742,2025-03-12,Canada,Healthcare,500+,mid
CUST_2743,2025-04-04,United States,Healthcare,201-500,mid
CUST_2744,2025-08-19,,,11-50,Mid-Market
CUST_2745,2025-12-28,,SaaS,51-200,mid
 CUST_2746 ,2025-03-02,UK,SaaS,500+,mid
CUST_2747,2025-12-10,US,Healthcare,11-50,mid
CUST_2748,2025-07-25,CA,,1-10,small business
CUST_2749,2025-03-13,,SaaS,unknown,mid
 CUST_2750 ,2025-10-15,US,SaaS,11-50,Mid-Market
CUST_2751,2025-10-16,,Logistics,51-200,mid
CUST_2752,2025-08-13,Canada,,11-50,ENT
CUST_2753,2025-08-07,United States,Logistics,51-200,small business
CUST_2754,2025-09-25,,Logistics,11-50,ENT
CUST_2755,2025-10-07,CA,Logistics,11-50,SMB
 CUST_2756 ,2025-10-19,Canada,Finance,unknown,SMB
CUST_2757,2025-12-23,US,,11-50,mid
CUST_2758,2025-02-03,Canada,Healthcare,1-10,mid
CUST_2759,2025-02-11,usa,SaaS,51-200,ENT
CUST_2760,2025-07-01,UK,SaaS,11-50,ENT
CUST_2761,2025-06-28,Canada,,500+,mid
CUST_2762,2025-04-13,united kingdom,,201-500,small business
CUST_2763,2025-10-13,US,SaaS,51-200,Mid-Market
CUST_2764,2025-03-29,Canada,Logistics,201-500,Mid-Market
CUST_2765,2025-08-29,United States,Healthcare,unknown,ENT
CUST_2766,2025-05-11,usa,E-commerce,unknown,small business
CUST_2767,2025-06-15,CA,,201-500,Mid-Market
CUST_2768,2025-03-10,Canada,Finance,201-500,SMB
CUST_2769,2025-10-08,UK,,51-200,Enterprise
CUST_2770,2025-08-03,CA,Logistics,201-500,small business
CUST_2771,2025-12-13,,,500+,SMB
 CUST_2772 ,2025-07-04,united kingdom,Finance,201-500,small business
CUST_2773,2025-03-19,Canada,Logistics,201-500,Mid-Market
CUST_2774,2025-03-23,United States,E-commerce,unknown,Enterprise
CUST_2775,2025-02-20,,Logistics,unknown,SMB
CUST_2776,2025-04-20,CA,,51-200,SMB
CUST_2777,2025-10-14,usa,Finance,1-10,SMB
CUST_2778,2025-01-03,United States,SaaS,500+,SMB
 CUST_2779 ,2025-03-05,Canada,Finance,51-200,ENT
CUST_2780,2025-08-07,UK,Finance,unknown,Enterprise
CUST_2781,2025-12-19,united kingdom,Finance,1-10,Enterprise
 CUST_2782 ,2025-08-10,US,SaaS,201-500,Mid-Market
CUST_2783,2025-02-16,,E-commerce,1-10,mid
CUST_2784,2025-03-25,usa,Logistics,201-500,Mid-Market
CUST_2785,2025-10-11,,Healthcare,1-10,Enterprise
CUST_2786,2025-10-28,Canada,Healthcare,unknown,ENT
CUST_2787,2025-02-08,usa,SaaS,51-200,small business
CUST_2788,2025-07-29,United States,SaaS,51-200,Mid-Market
CUST_2789,2025-06-15,United States,Finance,1-10,mid
CUST_2790,2025-04-16,united kingdom,Finance,51-200,Mid-Market
CUST_2791,2025-08-06,,Logistics,11-50,SMB
CUST_2792,2025-01-12,US,SaaS,201-500,Enterprise
CUST_2793,2025-04-21,US,Finance,unknown,SMB
CUST_2794,2025-08-09,usa,,51-200,mid
CUST_2795,2025-05-27,,Logistics,201-500,ENT
CUST_2796,2025-02-23,united kingdom,Logistics,201-500,Mid-Market
 CUST_2797 ,2025-03-20,CA,E-commerce,1-10,Enterprise
CUST_2798,2025-07-10,CA,Logistics,51-200,SMB
CUST_2799,2025-01-11,,SaaS,500+,mid
CUST_2800,2025-02-08,US,Healthcare,1-10,mid
CUST_2801,2025-05-12,usa,Logistics,201-500,Enterprise
CUST_2802,2025-06-18,US,Finance,unknown,Mid-Market
CUST_2803,2025-11-24,Canada,Logistics,500+,mid
CUST_2804,2025-09-11,,SaaS,unknown,ENT
CUST_2805,2025-11-15,Canada,E-commerce,11-50,Mid-Market
CUST_2806,2025-08-26,UK,Healthcare,201-500,Enterprise
CUST_2807,2025-02-17,UK,Logistics,1-10,small business
CUST_2808,2025-07-16,UK,SaaS,201-500,mid
CUST_2809,2025-01-24,,E-commerce,1-10,Mid-Market
 CUST_2810 ,2025-01-29,usa,SaaS,500+,mid
CUST_2811,2025-12-11,United States,SaaS,1-10,Mid-Market
CUST_2812,2025-12-21,,SaaS,11-50,Enterprise
CUST_2813,2025-08-14,US,Healthcare,11-50,mid
 CUST_2814 ,2025-10-21,,Healthcare,51-200,SMB
CUST_2815,2025-02-27,UK,,11-50,mid
CUST_2816,2025-08-12,United States,E-commerce,11-50,Mid-Market
CUST_2817,2025-07-30,United States,Logistics,500+,ENT
CUST_2818,2025-03-10,,E-commerce,201-500,SMB
CUST_2819,2025-12-08,CA,SaaS,11-50,ENT
CUST_2820,2025-04-24,Canada,E-commerce,51-200,Mid-Market
CUST_2821,2025-07-07,,Finance,500+,ENT
CUST_2822,2025-05-24,US,E-commerce,11-50,Enterprise
CUST_2823,2025-06-04,United States,Healthcare,500+,SMB
CUST_2824,2025-07-29,usa,E-commerce,1-10,Enterprise
 CUST_2825 ,2025-07-23,Canada,E-commerce,51-200,ENT
CUST_2826,2025-06-07,usa,Logistics,201-500,ENT
CUST_2827,2025-12-09,UK,Finance,51-200,Enterprise
CUST_2828,2025-08-18,,SaaS,1-10,Enterprise
CUST_2829,2025-12-12,UK,SaaS,unknown,small business
CUST_2830,2025-04-26,US,SaaS,1-10,Mid-Market
CUST_2831,2025-01-14,,E-commerce,unknown,ENT
CUST_2832,2025-11-04,United States,Logistics,unknown,Mid-Market
CUST_2833,2025-05-09,usa,Healthcare,1-10,small business
CUST_2834,2025-04-19,,Logistics,11-50,mid
CUST_2835,2025-12-04,US,Finance,1-10,mid
CUST_2836,2025-12-04,united kingdom,SaaS,201-500,Mid-Market
CUST_2837,2025-05-17,United States,Logistics,11-50,Mid-Market
CUST_2838,2025-06-24,US,Logistics,1-10,mid
CUST_2839,2025-01-30,CA,Healthcare,1-10,Enterprise
CUST_2840,2025-07-08,usa,SaaS,51-200,Mid-Market
CUST_2841,2025-01-29,CA,Finance,unknown,Enterprise
 CUST_2842 ,2025-01-06,United States,,11-50,ENT
CUST_2843,2025-06-26,United States,Healthcare,11-50,ENT
CUST_2844,2025-06-04,CA,SaaS,1-10,Mid-Market
CUST_2845,2025-08-31,united kingdom,SaaS,11-50,Mid-Market
CUST_2846,2025-10-31,United States,Finance,1-10,ENT
CUST_2847,2025-01-29,usa,Healthcare,500+,Mid-Market
CUST_2848,2025-02-09,usa,SaaS,51-200,Mid-Market
CUST_2849,2025-10-03,Canada,Healthcare,unknown,small business
CUST_2850,2025-02-01,,Healthcare,11-50,ENT
CUST_2851,2025-05-16,United States,Logistics,11-50,mid
CUST_2852,2025-06-15,,SaaS,1-10,SMB
CUST_2853,2025-09-03,,Healthcare,11-50,small business
CUST_2854,2025-01-06,united kingdom,Logistics,500+,SMB
CUST_2855,2025-12-22,UK,Finance,51-200,mid
CUST_2856,2025-11-17,Canada,Healthcare,11-50,Enterprise
 CUST_2857 ,2025-08-29,UK,SaaS,500+,SMB
CUST_2858,2025-05-22,Canada,SaaS,unknown,Mid-Market
CUST_2859,2025-08-30,US,Logistics,51-200,Mid-Market
CUST_2860,2025-11-26,UK,Logistics,unknown,small business
CUST_2861,2025-01-04,US,Logistics,51-200,SMB
CUST_2862,2025-08-31,united kingdom,SaaS,1-10,ENT
CUST_2863,2025-01-07,United States,Finance,201-500,mid
CUST_2864,2025-08-18,UK,E-commerce,51-200,mid
 CUST_2865 ,2025-08-20,,Logistics,500+,ENT
CUST_2866,2025-02-21,usa,E-commerce,500+,Mid-Market
 CUST_2867 ,2025-10-26,united kingdom,Finance,500+,Mid-Market
CUST_2868,2025-09-23,CA,SaaS,51-200,small business
CUST_2869,2025-11-13,usa,,201-500,small business
CUST_2870,2025-06-25,usa,E-commerce,1-10,mid
CUST_2871,2025-07-11,usa,Finance,51-200,SMB
CUST_2872,2025-03-30,CA,Finance,11-50,SMB
CUST_2873,2025-01-19,UK,Finance,1-10,SMB
CUST_2874,2025-02-22,Canada,SaaS,500+,Mid-Market
CUST_2875,2025-04-17,,Finance,500+,SMB
CUST_2876,2025-02-23,,Healthcare,11-50,SMB
CUST_2877,2025-07-04,CA,Logistics,51-200,small business
CUST_2878,2025-06-30,,SaaS,51-200,Mid-Market
CUST_2879,2025-08-14,UK,E-commerce,1-10,Mid-Market
 CUST_2880 ,2025-01-06,CA,Healthcare,1-10,SMB
CUST_2881,2025-11-25,usa,SaaS,1-10,small business
CUST_2882,2025-10-18,United States,,51-200,SMB
 CUST_2883 ,2025-04-27,,Logistics,11-50,ENT
CUST_2884,2025-01-14,CA,,unknown,small business
CUST_2885,2025-05-28,CA,Logistics,201-500,ENT
CUST_2886,2025-03-11,united kingdom,Logistics,1-10,mid
CUST_2887,2025-12-21,usa,Healthcare,51-200,small business
 CUST_2888 ,2025-09-20,,,500+,Mid-Market
CUST_2889,2025-02-22,CA,SaaS,51-200,mid
CUST_2890,2025-09-11,Canada,SaaS,201-500,mid
CUST_2891,2025-06-20,CA,,201-500,mid
CUST_2892,2025-02-13,UK,SaaS,51-200,Enterprise
CUST_2893,2025-09-25,US,Healthcare,unknown,small business
CUST_2894,2025-04-15,UK,SaaS,unknown,ENT
 CUST_2895 ,2025-02-08,,,201-500,small business
CUST_2896,2025-01-14,united kingdom,SaaS,201-500,Mid-Market
CUST_2897,2025-12-01,UK,Healthcare,11-50,Enterprise
CUST_2898,2025-03-16,UK,,1-10,small business
 CUST_2899 ,2025-06-09,united kingdom,Finance,201-500,small business
CUST_2900,2025-06-14,Canada,E-commerce,unknown,ENT
CUST_2901,2025-12-22,,Finance,1-10,SMB
CUST_2902,2025-08-08,UK,E-commerce,11-50,mid
 CUST_2903 ,2025-08-30,UK,Finance,unknown,Mid-Market
CUST_2904,2025-11-18,usa,,unknown,Enterprise
CUST_2905,2025-12-08,united kingdom,Finance,51-200,Mid-Market
CUST_2906,2025-08-27,UK,,unknown,mid
CUST_2907,2025-06-01,UK,SaaS,51-200,Enterprise
CUST_2908,2025-07-14,united kingdom,Finance,500+,Enterprise
CUST_2909,2025-11-13,United States,Finance,unknown,Mid-Market
CUST_2910,2025-09-18,,E-commerce,unknown,SMB
CUST_2911,2025-06-12,United States,,201-500,ENT
CUST_2912,2025-05-22,CA,Healthcare,11-50,SMB
 CUST_2913 ,2025-03-03,United States,Logistics,500+,Mid-Market
CUST_2914,2025-10-20,,Logistics,500+,Enterprise
CUST_2915,2025-04-18,usa,Finance,500+,Enterprise
CUST_2916,2025-09-16,UK,Healthcare,51-200,Enterprise
CUST_2917,2025-10-05,,Logistics,11-50,ENT
CUST_2918,2025-01-25,Canada,SaaS,500+,SMB
CUST_2919,2025-01-01,Canada,Healthcare,51-200,Enterprise
CUST_2920,2025-01-18,united kingdom,Healthcare,201-500,small business
 CUST_2921 ,2025-07-28,united kingdom,,201-500,mid
CUST_2922,2025-06-28,,SaaS,11-50,Mid-Market
CUST_2923,2025-01-04,Canada,Logistics,500+,ENT
CUST_2924,2025-01-17,,Finance,500+,SMB
CUST_2925,2025-02-10,CA,Healthcare,unknown,mid
CUST_2926,2025-01-24,,Finance,1-10,mid
CUST_2927,2025-11-03,united kingdom,Healthcare,51-200,mid
CUST_2928,2025-12-09,UK,Healthcare,51-200,Mid-Market
CUST_2929,2025-10-17,CA,Healthcare,1-10,mid
